Date,mkt_return,india_vix,momentum_sharpe,regime_int,regime_name
2020-08-21,0.004979241596377,0.199375,0.05827344811299863,1,Bull
2020-08-24,0.0080484760019897,0.1923,0.13459776294221446,1,Bull
2020-08-25,0.000247742084286,0.19315000000000002,0.05830757270489587,1,Bull
2020-08-26,0.0064617581945156,0.19302499999999997,0.1525003142073275,1,Bull
2020-08-27,0.0005772752268854,0.18895,0.2219395299554347,1,Bull
2020-08-28,0.0073561979136752,0.183475,0.2857026825350819,1,Bull
2020-08-31,-0.022841790590243,0.22835,0.22427269229291075,1,Bull
2020-09-01,0.0069825277992748,0.218,0.17546500601427473,1,Bull
2020-09-02,0.0053712282244923,0.21105000000000002,0.2059144484969872,1,Bull
2020-09-03,-0.0009126635549985,0.205025,0.14976148059847824,1,Bull
2020-09-04,-0.0171953124076987,0.221525,0.030714288164069837,1,Bull
2020-09-07,0.0016108365070444,0.220075,0.01326162446513375,1,Bull
2020-09-08,-0.003583586287726,0.227225,-0.031812954756013374,1,Bull
2020-09-09,-0.0037409230370301,0.2223,-0.0443366770624527,1,Bull
2020-09-10,0.0148123637785539,0.21262499999999998,0.041785456043679975,1,Bull
2020-09-11,0.0010687979271466,0.20712499999999998,0.11067137467811869,1,Bull
2020-09-14,-0.0023885571157257,0.2119,0.0655508221544679,1,Bull
2020-09-15,0.0068626001037125,0.205975,0.03850902127755869,1,Bull
2020-09-16,0.0068984331360461,0.1966,0.06687511529498118,1,Bull
2020-09-17,-0.0079091598993353,0.201,0.0718204647715494,1,Bull
2020-09-18,-0.0012265643532196,0.20045000000000002,0.03695686489548425,1,Bull
2020-09-21,-0.0226183320416283,0.221875,-0.1211888066870503,1,Bull
2020-09-22,-0.0089081018723002,0.2141,-0.1648068434909585,1,Bull
2020-09-23,-0.0022144363131239,0.20989999999999998,-0.21153841861319767,1,Bull
2020-09-24,-0.0300083973742337,0.2351,-0.31040532887375705,1,Bull
2020-09-25,0.0221352426861014,0.20675000000000002,-0.22520503001281963,1,Bull
2020-09-28,0.0156595732750021,0.195725,-0.07679587433416951,1,Bull
2020-09-29,-0.0007166826617593,0.19774999999999998,-0.10862668238007896,1,Bull
2020-09-30,0.0019805575114601,0.1953,-0.12299448424493956,1,Bull
2020-10-01,0.0146908640589916,0.18350000000000002,-0.05742697875615895,1,Bull
2020-10-05,0.0072812164730578,0.19704999999999998,0.03910153301178106,1,Bull
2020-10-06,0.0134738252936095,0.19635000000000002,0.08469303085932396,1,Bull
2020-10-07,0.0062758589705941,0.2006,0.12343483762559121,1,Bull
2020-10-08,0.0078656542044674,0.20379999999999998,0.16892034906440964,1,Bull
2020-10-09,0.006445634593084,0.20379999999999998,0.13939314175065437,1,Bull
2020-10-12,0.0011469615514688,0.21127500000000002,0.13970993448977223,1,Bull
2020-10-13,3.9548323451685827e-05,0.20715,0.1498475281515356,1,Bull
2020-10-14,0.0027999168747236,0.2021,0.13403693049696203,1,Bull
2020-10-15,-0.0248412459519267,0.22057500000000002,0.0049667168795711385,1,Bull
2020-10-16,0.0067464249406268,0.21645,0.05905847359193427,1,Bull
2020-10-19,0.0091009022421728,0.21817499999999998,0.09634354217146072,1,Bull
2020-10-20,0.0017403940068757,0.22690000000000002,0.20353232426462253,1,Bull
2020-10-21,0.0031699274119882,0.22915,0.25813415478680274,1,Bull
2020-10-22,-0.003715187701565,0.22635000000000002,0.25115001583201885,1,Bull
2020-10-23,0.0025875515318715,0.218275,0.49905734304132277,1,Bull
2020-10-26,-0.0139807382273347,0.228325,0.30895174061849784,1,Bull
2020-10-27,0.0100266041809668,0.22195,0.2888919495021476,1,Bull
2020-10-28,-0.0137896880339677,0.2328,0.2008430735985498,1,Bull
2020-10-29,-0.0052834856365387,0.24022500000000002,0.16125988854944448,1,Bull
2020-10-30,-0.0026942753951094,0.24752500000000002,0.07662719947434612,1,Bull
2020-11-02,0.0020370641114644,0.2521,0.04934552583278389,1,Bull
2020-11-03,0.0120363680251461,0.24239999999999998,0.04205362173004488,1,Bull
2020-11-04,0.007751549021811,0.23199999999999998,0.049796180598132164,1,Bull
2020-11-05,0.0173713493365072,0.20965,0.09487564531120668,1,Bull
2020-11-06,0.0114917790072394,0.204975,0.11795865742467555,1,Bull
2020-11-09,0.0157183950792029,0.201125,0.18114987176051425,1,Bull
2020-11-10,0.0132962955585404,0.215775,0.23737028953215297,1,Bull
2020-11-11,0.009044700982431,0.220325,0.2637825086423844,1,Bull
2020-11-12,-0.0048452637483497,0.20620000000000002,0.43038502744253,1,Bull
2020-11-13,0.002036399819189,0.197025,0.40509397449581985,1,Bull
2020-12-15,0.0004571869281283,0.19344999999999998,0.4020370412233288,1,Bull
2020-12-16,0.0081713441339276,0.192,0.3872442600187419,1,Bull
2020-12-17,0.0039720339300799,0.191575,0.38260155698109877,1,Bull
2020-12-18,0.0011856060817209,0.18622499999999997,0.5640742973375938,1,Bull
2020-12-21,-0.0321665986642391,0.23190000000000002,0.1532575810879041,1,Bull
2020-12-22,0.0100351909071501,0.21985,0.1758415544479805,1,Bull
2020-12-23,0.0097024528943632,0.20495000000000002,0.17606592153930115,1,Bull
2020-12-24,0.0105756975583985,0.19967500000000002,0.3257501024846318,1,Bull
2020-12-28,0.0087167218872281,0.20427499999999998,0.32173268676831956,1,Bull
2020-12-29,0.0040145177883217,0.2079,0.35404481801857557,1,Bull
2020-12-30,0.0032778996562457,0.21109999999999998,0.32087095335105875,1,Bull
2020-12-31,-0.0002722547355748,0.21095,0.3186313376147392,1,Bull
2021-01-01,0.0023670415620581,0.1956,0.3247732000880902,1,Bull
2021-01-04,0.0078696179855379,0.2003,0.31908482760125706,1,Bull
2021-01-05,0.0044433758499284,0.2046,0.3063651675479475,1,Bull
2021-01-06,-0.0040151179296004,0.20995,0.26697095726732833,1,Bull
2021-01-07,-0.0008873041302839,0.20614999999999997,0.21229252077312913,1,Bull
2021-01-08,0.0144801460265276,0.2064,0.30362791639624137,1,Bull
2021-01-11,0.0092801491206138,0.223825,0.33639399443625984,1,Bull
2021-01-12,0.0051606703141671,0.228475,0.34727946605156707,1,Bull
2021-01-13,-0.0001618502912359,0.232925,0.3436535903779121,1,Bull
2021-01-14,0.0018510852816288,0.230275,0.3127660696919427,1,Bull
2021-01-15,-0.0114122594685892,0.2401,0.21970363425793318,1,Bull
2021-01-18,-0.0108727247079945,0.24395,0.15316291125096176,1,Bull
2021-01-19,0.0163973222484772,0.228975,0.5463264800748061,1,Bull
2021-01-20,0.0082143378288244,0.2155,0.53888607709365,1,Bull
2021-01-21,-0.0039761205997378,0.2218,0.4409298502321327,1,Bull
2021-01-22,-0.0153433225826485,0.224225,0.23723100855643509,1,Bull
2021-01-25,-0.0095551916981877,0.23245000000000002,0.12316317790155568,1,Bull
2021-01-27,-0.0195024173995199,0.24392499999999998,-0.01384931122987592,1,Bull
2021-01-28,-0.011051629675871,0.2429,-0.08617650576312229,1,Bull
2021-01-29,-0.0135867947404325,0.253425,-0.14772135491277857,1,Bull
2021-02-01,0.0460754132117813,0.23322500000000002,0.04534385821072965,2,Bear
2021-02-02,0.0250916031678063,0.23345,0.09755343027757361,2,Bear
2021-02-03,0.0093964324060085,0.23745000000000002,0.11270286344692369,2,Bear
2021-02-04,0.0068634044740889,0.23122499999999999,0.14737165231526447,2,Bear
2021-02-05,0.0016602200096437,0.23415,0.15562032432686815,1,Bull
2021-02-08,0.0124951981974493,0.23957499999999998,0.1500198286195865,1,Bull
2021-02-09,-0.0006880426239929,0.2427,0.11877611005268902,1,Bull
2021-02-10,-0.0004432570828416,0.23952500000000002,0.10089248003612493,1,Bull
2021-02-11,0.0041542401567714,0.23045000000000002,0.11470414251759098,1,Bull
2021-02-12,-0.0009172062013735,0.23045000000000002,0.10574706416356042,1,Bull
2021-02-15,0.0096772059541794,0.21475000000000002,0.17578639655508244,1,Bull
2021-02-16,-0.0003395607643641,0.21780000000000002,0.21436783188527386,1,Bull
2021-02-17,-0.0071086679607216,0.21505,0.13790307410494995,1,Bull
2021-02-18,-0.0061898081923265,0.215425,0.08938323746423671,1,Bull
2021-02-19,-0.009374079626121,0.2225,0.07061629901219112,1,Bull
2021-02-22,-0.0208976521482424,0.2547,0.05098220179846837,1,Bull
2021-02-23,0.0019269374617691,0.25227499999999997,0.08923792011585797,1,Bull
2021-02-24,0.0182135919925837,0.241675,0.2183460109651043,1,Bull
2021-02-25,0.0074117888234171,0.228925,0.2874763615746794,1,Bull
2021-02-26,-0.0386201392642401,0.281425,0.17183433837754977,2,Bear
2021-03-01,0.0156108743690826,0.25625,0.09955899388673772,2,Bear
2021-03-02,0.0103584945717924,0.23605,0.05046849890046108,2,Bear
2021-03-03,0.0213907296444564,0.22089999999999999,0.09159808255339329,2,Bear
2021-03-04,-0.0111297516267296,0.2415,0.025777576201095234,1,Bull
2021-03-05,-0.0097620624995439,0.2556,-0.014977519934108832,1,Bull
2021-03-08,0.0009530360365106,0.24675,-0.05710476880592452,1,Bull
2021-03-09,0.0092049246618736,0.22495,-0.021015320232388536,1,Bull
2021-03-10,0.004789404094526,0.207475,-0.0023071897062006902,1,Bull
2021-03-12,-0.0097826592432115,0.217075,-0.051487796717082736,1,Bull
2021-03-15,-0.0070302368167721,0.212275,-0.07270887998586223,1,Bull
2021-03-16,-0.0015347353732665,0.20190000000000002,-0.1138966760316536,1,Bull
2021-03-17,-0.0130248476634756,0.20157499999999998,-0.15665311621006361,1,Bull
2021-03-18,-0.0114230076619109,0.20079999999999998,-0.17048977290895478,1,Bull
2021-03-19,0.0124479436623384,0.199875,-0.10304160371397961,1,Bull
2021-03-22,-0.0007735068151671,0.204925,-0.07435721145863976,1,Bull
2021-03-23,0.0050447195258546,0.20665,0.015417869505432776,1,Bull
2021-03-24,-0.0183314601000069,0.22454999999999997,-0.05532413216118056,1,Bull
2021-03-25,-0.0158084099673527,0.226975,-0.1774567816258968,1,Bull
2021-03-26,0.0123947120012441,0.2065,-0.1572447193319569,1,Bull
2021-03-30,0.0227599240947648,0.2065,0.06497586257414563,1,Bull
2021-03-31,-0.010713100853367,0.20645,-0.04042896623438233,1,Bull
2021-04-01,0.0116949168361503,0.199875,-0.03482496737137003,1,Bull
2021-04-05,-0.0158182329871241,0.21215,-0.19554275543757954,1,Bull
2021-04-06,0.0028592672055744,0.2084,-0.1374972693013484,1,Bull
2021-04-07,0.0089311511739608,0.202475,-0.05651341537703265,1,Bull
2021-04-08,0.0034298242000002,0.203125,-0.0457549483311459,1,Bull
2021-04-09,-0.0028800831485977,0.19785,-0.0993849017426087,1,Bull
2021-04-12,-0.0362225693251757,0.22995000000000002,-0.2315278182808531,1,Bull
2021-04-13,0.0132071958367637,0.2046,-0.1441486136121096,1,Bull
2021-04-15,0.0050126341612725,0.2089,-0.1013567378609401,1,Bull
2021-04-16,0.0022352351201901,0.204025,-0.0879180466751946,1,Bull
2021-04-19,-0.0180930188167665,0.22485,-0.10382850343599567,1,Bull
2021-04-20,-0.0046584275170195,0.22425,-0.08138610135823209,1,Bull
2021-04-22,0.0073895047048639,0.23024999999999998,-0.10054686009501357,1,Bull
2021-04-23,-0.0047662166021408,0.22690000000000002,-0.11456085581781715,1,Bull
2021-04-26,0.0097087489512664,0.23495000000000002,-0.09697972412720869,1,Bull
2021-04-27,0.0112769238622046,0.230825,0.006955109885005299,1,Bull
2021-04-28,0.0140727423008982,0.22579999999999997,0.11569609560595201,1,Bull
2021-04-29,0.0017817917975991,0.23305,0.07845625205890377,1,Bull
2021-04-30,-0.018127461736544,0.230275,-0.07483572786753377,1,Bull
2021-05-03,-4.9444780645521475e-05,0.236925,-0.03481531126760391,1,Bull
2021-05-04,-0.0097085607329356,0.23010000000000003,-0.11906335840953587,1,Bull
2021-05-05,0.0080781804739816,0.219625,-0.026130427911160475,1,Bull
2021-05-06,0.0070318393689042,0.22035,-0.009346644414936696,1,Bull
2021-05-07,0.0063991038957039,0.20822500000000002,-0.019547052382104038,1,Bull
2021-05-10,0.0077513262930576,0.20225,-0.002225870737960137,1,Bull
2021-05-11,-0.006407004526963,0.19829999999999998,-0.016145316190525543,1,Bull
2021-05-12,-0.0106989353343888,0.20079999999999998,0.10936937438207135,1,Bull
2021-05-14,-0.0015311718165651,0.202675,0.03568476274977185,1,Bull
2021-05-17,0.0163196532760594,0.19607500000000003,0.09000971468028958,1,Bull
2021-05-18,0.0120593368020365,0.1924,0.13499764944383638,1,Bull
2021-05-19,-0.0054307247462706,0.19317499999999999,0.21547095498985655,1,Bull
2021-05-20,-0.0085489885474406,0.196525,0.1910245352942059,1,Bull
2021-05-21,0.0176439990243627,0.19079999999999997,0.2307974025944228,1,Bull
2021-05-24,0.001217083719657,0.1913,0.2637317585168381,1,Bull
2021-05-25,0.0004491573076103,0.188425,0.22038941214446742,1,Bull
2021-05-26,0.0058384641257199,0.208725,0.1966741437415129,1,Bull
2021-05-27,0.0021180597725599,0.1991,0.14130258866611795,1,Bull
2021-05-28,0.0060982537545828,0.17402499999999999,0.16350706802357917,1,Bull
2021-05-31,0.0092299983831546,0.16885000000000003,0.35126695708990296,1,Bull
2021-06-01,-0.0007682571280439,0.173875,0.34626938616456826,1,Bull
2021-06-02,-0.0001712244422557,0.1721,0.43036717124825064,1,Bull
2021-06-03,0.0070437915006637,0.15744999999999998,0.4253350432391606,1,Bull
2021-06-04,-0.0015397750172453,0.1594,0.36889729748448996,1,Bull
2021-06-07,0.0049231996873171,0.155675,0.3606918279220255,1,Bull
2021-06-08,-0.0009915116041434,0.15225,0.3059173191535533,1,Bull
2021-06-09,-0.0069351565510103,0.147525,0.3011866366794563,1,Bull
2021-06-10,0.0062699970108975,0.150025,0.44625383146593156,1,Bull
2021-06-11,0.0036485538463166,0.14102499999999998,0.48873205641563705,1,Bull
2021-06-14,0.000532922488903,0.14715,0.4159845614848363,1,Bull
2021-06-15,0.0033657037155404,0.14605,0.37044677029818074,1,Bull
2021-06-16,-0.0066871927069044,0.14865,0.3544390320402164,1,Bull
2021-06-17,-0.0050991382846842,0.15287499999999998,0.4016319848055479,1,Bull
2021-06-18,-0.0007711378196089,0.147975,0.3082555525632278,1,Bull
2021-06-21,0.003760566691484,0.1506,0.33420934175211586,1,Bull
2021-06-22,0.0014077126473557,0.147375,0.3452949782823866,1,Bull
2021-06-23,-0.0057125350505575,0.15365,0.21033440980538204,1,Bull
2021-06-24,0.0063182338055081,0.150975,0.24746380648886762,1,Bull
2021-06-25,0.0041589836415602,0.133675,0.23146466925947903,0,Sideways
2021-06-28,-0.0031402963431115,0.134025,0.10853070270566731,0,Sideways
2021-06-29,-0.004455875970381,0.130025,0.06499750997864667,0,Sideways
2021-06-30,-0.0019706943441279,0.13045,0.04498966363494494,0,Sideways
2021-07-01,-0.0029011238818793,0.1284,-0.06706594729485696,0,Sideways
2021-07-02,0.0024297873110346,0.1209,-0.021162894293123898,0,Sideways
2021-07-05,0.0068499309187557,0.120675,0.0008628809975532625,0,Sideways
2021-07-06,-0.001275205924165,0.12275,-0.002284530529096434,0,Sideways
2021-07-07,0.003616166613292,0.122125,0.12126376067376465,0,Sideways
2021-07-08,-0.009860146247314,0.1356,-0.06247028248924526,0,Sideways
2021-07-09,-0.0026833593987543,0.129425,-0.13278313248110893,0,Sideways
2021-07-12,-7.950498280109158e-05,0.12992499999999998,-0.13967802526366585,0,Sideways
2021-07-13,0.0073440802971435,0.126225,-0.09078019395317721,0,Sideways
2021-07-14,0.0023695008703678,0.1259,0.003308863517396803,0,Sideways
2021-07-15,0.0041633475235274,0.12269999999999999,0.10521437246795907,0,Sideways
2021-07-16,-0.0003081635060747,0.11705,0.11043932728859594,0,Sideways
2021-07-19,-0.0110549270794784,0.1268,-0.04645096773217119,0,Sideways
2021-07-20,-0.0079242284955659,0.13205,-0.13049164490053664,0,Sideways
2021-07-22,0.0119465183565914,0.11885,0.029715515041815535,0,Sideways
2021-07-23,0.0017622598473623,0.117625,-0.008733235516839265,0,Sideways
2021-07-26,-0.002252830518731,0.1245,-0.06477419452102,0,Sideways
2021-07-27,-0.00519920569822,0.132325,-0.08173210920392315,0,Sideways
2021-07-28,-0.0026136077824616,0.13692500000000002,-0.06645246567620416,0,Sideways
2021-07-29,0.0041278766921198,0.12945,-0.01324981092051901,0,Sideways
2021-07-30,-0.0012344526437446,0.128025,0.0010691380982216308,0,Sideways
2021-08-02,0.0074582173962929,0.12805,0.04288351994801371,0,Sideways
2021-08-03,0.0150847166202815,0.137475,0.09956862157220359,0,Sideways
2021-08-04,0.0076489638712636,0.132125,0.16212273515120987,0,Sideways
2021-08-05,0.0019415154549264,0.128725,0.15043227603523837,0,Sideways
2021-08-06,-0.0037251739361722,0.126075,0.2068053126541914,0,Sideways
2021-08-09,0.0009760325632152,0.12605,0.23758097772841788,0,Sideways
2021-08-10,0.0010850703084155,0.12705,0.24706025948540522,0,Sideways
2021-08-11,-0.000125858162613,0.12712500000000002,0.1928024476197136,0,Sideways
2021-08-12,0.0047747736191507,0.123725,0.21046093525700763,0,Sideways
2021-08-13,0.0097562362091254,0.12990000000000002,0.24504848829370832,0,Sideways
2021-08-16,0.0017939811454327,0.134575,0.2617021691184635,0,Sideways
2021-08-17,0.0028495089560205,0.134125,0.41429258573588035,0,Sideways
2021-08-18,-0.0030153369629539,0.12905,0.48737331212874396,0,Sideways
2021-08-20,-0.0074264675411362,0.14015,0.3103453813994917,0,Sideways
2021-08-23,0.0025313504901277,0.13685,0.3172412319111382,0,Sideways
2021-08-24,0.0074804072130485,0.131875,0.4023959854574869,0,Sideways
2021-08-25,0.00034645364253,0.134975,0.47544558849956786,0,Sideways
2021-08-26,-0.0001226858237574,0.135375,0.5089182063097966,0,Sideways
2021-08-27,0.0038389214856411,0.13405,0.5065056970479529,0,Sideways
2021-08-30,0.0131713225061583,0.13317500000000002,0.5971986907535141,1,Bull
2021-08-31,0.0115524911884148,0.1452,0.608699871641413,1,Bull
2021-09-01,-0.0035290154323315,0.14185,0.48842190703136656,1,Bull
2021-09-02,0.0089463574431492,0.1424,0.4938949501650513,1,Bull
2021-09-03,0.0049188715027076,0.145425,0.5196172179734079,1,Bull
2021-09-06,0.0028659268141086,0.15105000000000002,0.6057329284756772,1,Bull
2021-09-07,-0.0011618638518581,0.14895,0.577415647895163,1,Bull
2021-09-08,-0.0007533685124338,0.1441,0.5544092459014657,1,Bull
2021-09-09,0.00064924976505,0.13942500000000002,0.5639460255938914,1,Bull
2021-09-13,-0.001061357671724,0.14025,0.5032308314761057,1,Bull
2021-09-14,0.0011642030651943,0.13574999999999998,0.4443231154704476,1,Bull
2021-09-15,0.007733591382942,0.1373,0.4890499875986989,1,Bull
2021-09-16,0.0060040510228203,0.144125,0.5136948379184159,1,Bull
2021-09-17,-0.0027767536667512,0.152325,0.5172727680908136,1,Bull
2021-09-20,-0.0110207027258892,0.174925,0.44807439398030946,1,Bull
2021-09-21,0.0091874885477532,0.16519999999999999,0.4902190632316295,1,Bull
2021-09-22,-0.0011323426831796,0.164925,0.4195848805271637,1,Bull
2021-09-23,0.0153659015694919,0.16602499999999998,0.49363317496957615,1,Bull
2021-09-24,0.0014378747594903,0.169225,0.5082757693254347,1,Bull
2021-09-27,-0.0001514967900467,0.180525,0.47408299628831546,1,Bull
2021-09-28,-0.0062404787706898,0.18535000000000001,0.3314080518883895,1,Bull
2021-09-29,-0.0023616560034813,0.188375,0.2340848875050787,1,Bull
2021-09-30,-0.0055311917320941,0.184025,0.21374481118484606,1,Bull
2021-10-01,-0.0051569003091416,0.1721,0.10006849062450579,1,Bull
2021-10-04,0.0087815515163303,0.16735,0.12794274655812565,1,Bull
2021-10-05,0.0071224224381304,0.163975,0.15856792327994548,1,Bull
2021-10-06,-0.0101993337200021,0.173325,0.08126938175227265,1,Bull
2021-10-07,0.0078890881933782,0.16155,0.14094726398180898,1,Bull
2021-10-08,0.005618386795642,0.156525,0.17461186447511332,1,Bull
2021-10-11,0.0025740058895555,0.16085000000000002,0.2007779475128082,1,Bull
2021-10-12,0.0023020365078256,0.158475,0.208775484817417,1,Bull
2021-10-13,0.0091354054430469,0.161,0.21650096335855992,1,Bull
2021-10-14,0.0094297734680596,0.157675,0.2355039575337527,1,Bull
2021-10-18,0.0072660830655617,0.17184999999999997,0.30366484809393374,1,Bull
2021-10-19,-0.0034182327226069,0.173825,0.38467053961136305,1,Bull
2021-10-20,-0.0085528697522991,0.183125,0.2442083114508165,1,Bull
2021-10-21,-0.0051146194195213,0.18035,0.2115120505926628,1,Bull
2021-10-22,-0.0037406622473679,0.17545000000000002,0.08623788381315764,1,Bull
2021-10-25,0.0003215288975624,0.1761,0.07759529484631308,1,Bull
2021-10-26,0.0076005851556158,0.167525,0.13395701248072153,1,Bull
2021-10-27,-0.0034077305689004,0.168275,0.15851857381794096,1,Bull
2021-10-28,-0.0198713668955249,0.179125,0.019106087218834132,1,Bull
2021-10-29,-0.0107058420524067,0.17425000000000002,-0.01288947429666019,1,Bull
2021-11-01,0.0142361696636565,0.17235,0.098671607415121,1,Bull
2021-11-02,-0.0025305652447824,0.170625,0.03472080395656535,1,Bull
2021-11-03,-0.0036035777769918,0.16125,-0.028202317572385383,1,Bull
2021-11-04,0.0046434084186167,0.157475,0.061508587388063085,1,Bull
2021-11-08,0.0081761008403582,0.1634,0.06315453662469997,1,Bull
2021-11-09,-0.0016037631617647,0.160025,0.019302973261750084,0,Sideways
2021-11-10,-0.0017581971413731,0.16305,-0.007373260829348854,0,Sideways
2021-11-11,-0.0082600083661409,0.163525,-0.07089681461396548,0,Sideways
2021-11-12,0.0124811819451569,0.152175,-0.049315090714445536,0,Sideways
2021-11-15,0.0001120613917192,0.15465,-0.10795848197311639,0,Sideways
2021-11-16,-0.0063645257809449,0.15195,-0.19445736427850577,0,Sideways
2021-11-17,-0.0058598927348534,0.14980000000000002,-0.20836136037571204,0,Sideways
2021-11-18,-0.0077642340450693,0.148575,-0.20433822478004085,0,Sideways
2021-11-22,-0.020056003356675,0.1752,-0.2650015636287552,0,Sideways
2021-11-23,0.0047133839091521,0.18015,-0.21518101822090024,0,Sideways
2021-11-24,-0.0053153856089579,0.17095,-0.24555859344252662,0,Sideways
2021-11-25,0.0066774107803008,0.16662500000000002,-0.251949509076377,0,Sideways
2021-11-26,-0.0297601321650503,0.208025,-0.3286859923995378,1,Bull
2021-11-29,0.0013558947398973,0.20829999999999999,-0.24677099342169725,1,Bull
2021-11-30,-0.00441516501519,0.211675,-0.21996434346668975,1,Bull
2021-12-01,0.0105006232545137,0.194475,-0.24517025561325764,1,Bull
2021-12-02,0.0133239813537243,0.18087499999999998,-0.15571517877220498,1,Bull
2021-12-03,-0.0121055287498705,0.18455,-0.1915164722377932,1,Bull
2021-12-06,-0.0169371846027745,0.200775,-0.2820316910658588,1,Bull
2021-12-07,0.0152576208745429,0.18460000000000001,-0.2399104353556437,1,Bull
2021-12-08,0.0166591084853698,0.17265,-0.1511084553477094,1,Bull
2021-12-09,0.0024345022173948,0.16602499999999998,-0.1338169080354437,1,Bull
2021-12-10,-0.0005747575852434,0.1606,-0.10375411360867645,0,Sideways
2021-12-13,-0.0084605411926571,0.16570000000000001,-0.19392503022495924,0,Sideways
2021-12-14,-0.0027569676681125,0.169525,-0.20610267532583362,0,Sideways
2021-12-15,-0.0062499129181056,0.17217500000000002,-0.20565804653398545,0,Sideways
2021-12-16,0.0013086525009933,0.15895,-0.17576867114389372,0,Sideways
2021-12-17,-0.0156350140642943,0.163375,-0.20315576270712976,0,Sideways
2021-12-20,-0.0223425627893029,0.18964999999999999,-0.20936524706641638,0,Sideways
2021-12-21,0.0091265961375588,0.175375,-0.1890729726321476,0,Sideways
2021-12-22,0.0106890964771452,0.16579999999999998,-0.12292670943396107,0,Sideways
2021-12-23,0.0066276098285775,0.15825,-0.12313440225203506,0,Sideways
2021-12-24,-0.0042988448711255,0.161475,-0.029002711194351827,0,Sideways
2021-12-27,0.0045822020112864,0.171175,-0.014527968354439287,0,Sideways
2021-12-28,0.008308674251978,0.16475,0.04166856750325619,0,Sideways
2021-12-29,-0.0013988473882854,0.16242499999999999,-0.010996363438636424,0,Sideways
2021-12-30,-0.0008187196669054,0.16565000000000002,-0.07790957502998433,0,Sideways
2021-12-31,0.0084290538523287,0.162225,0.018830078111483874,0,Sideways
2022-01-03,0.0152741298237113,0.164525,0.17748483190129744,0,Sideways
2022-01-04,0.0098774012257143,0.1612,0.15577938331993868,0,Sideways
2022-01-05,0.0064590392509974,0.17227499999999998,0.11059513395904921,1,Bull
2022-01-06,-0.0103137445610537,0.179775,0.040650342604155565,1,Bull
2022-01-07,0.0034991803322132,0.176025,0.061655963865474984,1,Bull
2022-01-10,0.010385539136028,0.176775,0.159424086120102,1,Bull
2022-01-11,0.0026511392776004,0.177575,0.18845799731614915,1,Bull
2022-01-12,0.0083777838231788,0.171825,0.2671847859801848,1,Bull
2022-01-13,0.0022345783251049,0.16704999999999998,0.27217201018090337,1,Bull
2022-01-14,-0.000370266380451,0.16555,0.39296530799685847,1,Bull
2022-01-17,0.0026055281274348,0.16765,0.7630935819685107,1,Bull
2022-01-18,-0.0109687839541533,0.1778,0.5245079219446762,1,Bull
2022-01-19,-0.0099469643419929,0.178175,0.35239960573225576,1,Bull
2022-01-20,-0.0104218203843333,0.1779,0.22041772374133267,1,Bull
2022-01-21,-0.0081648592998463,0.188875,0.19046210809670353,1,Bull
2022-01-24,-0.0271851467700751,0.22824999999999998,-0.007312702060650182,1,Bull
2022-01-25,0.0072274690318722,0.21357500000000001,-0.012684489668533989,1,Bull
2022-01-27,-0.0100171358716654,0.21065,-0.053982221830689466,1,Bull
2022-01-28,-0.0007373675937644,0.20695,-0.05359011983862097,1,Bull
2022-01-31,0.0135569153475229,0.219525,-0.02805073635065666,1,Bull
2022-02-01,0.0133174383147147,0.19977499999999998,-0.03773781747877758,1,Bull
2022-02-02,0.0112336204868105,0.1865,-0.03106871689548732,1,Bull
2022-02-03,-0.0126972334197576,0.1916,-0.1190968016127262,1,Bull
2022-02-04,-0.0027609490900872,0.188975,-0.08574609758124639,1,Bull
2022-02-07,-0.0176901107354319,0.204375,-0.1760595127163234,1,Bull
2022-02-08,0.0028250039682796,0.19685,-0.21597959352634574,1,Bull
2022-02-09,0.0110895884389207,0.18555,-0.17143174604365635,1,Bull
2022-02-10,0.0078430626971035,0.1771,-0.17420448378586614,1,Bull
2022-02-11,-0.0134711446422096,0.1868,-0.2392039707111644,1,Bull
2022-02-14,-0.0313526272046901,0.22977499999999998,-0.32758141037858346,1,Bull
2022-02-15,0.0295524131064849,0.206125,-0.19502146484358523,1,Bull
2022-02-16,-0.0020027275317697,0.20592500000000002,-0.16657901749684503,1,Bull
2022-02-17,-0.0012744677199542,0.22005,-0.1385188911343794,1,Bull
2022-02-18,-0.0018946107484767,0.22164999999999999,-0.11077833662531497,1,Bull
2022-02-21,-0.0042976421002927,0.229025,-0.0980722845434627,1,Bull
2022-02-22,-0.0069317228288926,0.266625,-0.031589847943743435,1,Bull
2022-02-23,-0.0019530818709365,0.245425,-0.06636850852745756,1,Bull
2022-02-24,-0.0492182055387584,0.319825,-0.16650147587926084,2,Bear
2022-02-25,0.0246899216602664,0.26739999999999997,-0.08658452266025492,2,Bear
2022-02-28,0.0078431948276009,0.2857,-0.10350083497893385,2,Bear
2022-03-02,-0.0115126671749301,0.292325,-0.1750960507977255,2,Bear
2022-03-03,-0.0067767148785454,0.28155,-0.2300332573663452,2,Bear
2022-03-04,-0.0156934860319221,0.279575,-0.23739962839947773,2,Bear
2022-03-07,-0.0240657924693566,0.2933,-0.2892209153481094,2,Bear
2022-03-08,0.0091722358283062,0.285875,-0.21446173021743964,2,Bear
2022-03-09,0.0202564865077246,0.274675,-0.15958794660715345,2,Bear
2022-03-10,0.0148940769483745,0.25582499999999997,-0.148139926413753,2,Bear
