Date,MKT,SMB,HML,RMW,CMA
2019-06-19,-0.0002621964227106751,2.972237523722848e-05,-0.007397274479634886,-0.0012359224966512286,0.0054986425012234575
2019-06-20,0.011670837399490236,0.004624181173117718,-0.0033820861921759673,-0.008622888051411745,0.019566848401339917
2019-06-21,-0.009398013545641305,0.00028728540944441584,0.006464878417254098,-0.0016694479133870128,-0.0027590650755778424
2019-06-24,-0.0023454953000974724,-0.0009253525260721146,0.0004491971419735138,-0.0061039045865375705,0.0023245811451598278
2019-06-25,0.007981758585170433,0.00021765477167847228,0.004275738057075015,-0.0068105829438760415,-0.0009018917212062693
2019-06-26,0.004064486849724923,0.00100417047984557,0.011921767417060029,-0.00418525959666737,0.0087814536325198
2019-06-27,-0.0007644986168592485,-0.0030384419335870425,0.00036498812731372836,-0.0012615683314647001,0.006446389781793528
2019-06-28,-0.0047183166954675995,-0.012367488804987871,0.004659177027325013,1.6987026980757897e-05,0.0002300509839498143
2019-07-01,0.006231351712144056,-0.007645508907722358,0.012459168585725386,-0.004621760140789243,-0.009260451037487644
2019-07-02,0.0035021944717990093,0.0005834600733576137,-0.01610315578771173,0.01167011115662853,-0.0011508066224314997
2019-07-03,0.00028348137828405434,0.0044731008023320565,0.0025139029007734,-0.006374440049485742,0.005393385023470428
2019-07-04,0.0022563648983347645,-0.001774182701375428,-0.0008752121610532857,0.0015495371166063712,-0.002637814496474972
2019-07-05,-0.011673177721629003,-0.014714380270466487,0.007820052391657431,-0.005369632902807543,0.0020720046436129135
2019-07-08,-0.021872255306429392,0.011804896041795646,-0.004117487708370646,-0.0007633331782866438,-0.028679005237530496
2019-07-09,-0.0004914885001725438,0.0036496807403738722,0.018037407824028354,-0.019946869725030614,0.011780418645127671
2019-07-10,-0.00520268677326492,0.012513473579366701,-0.002479522646361844,0.006137715859045187,0.0007846619580305306
2019-07-11,0.0070205571963504,-0.0060840506692793695,9.114753085905786e-05,0.008390766589113086,0.00268104902497823
2019-07-12,-0.0028859790409095126,0.0045187245426085276,-0.0022957172649742405,-0.010349141691824383,0.003039007669175443
2019-07-15,0.0028404491312960882,-0.009212237799900342,-0.012560465495493254,0.011545003395419029,-0.006247262793988515
2019-07-16,0.006128921224319137,-0.005111323920590257,0.005465900239963315,0.0008224796511123161,0.0019718641689256576
2019-07-17,0.0018748509730962019,-0.003640343433629428,-0.0013175740348514852,0.0007390438996439134,-0.004141850218268943
2019-07-18,-0.008039976421503874,-0.0017164417852946288,0.0169853356734836,0.003630261223866057,-0.007649068253204174
2019-07-19,-0.015695263393650554,0.008805049386987914,-0.011881717546063373,0.003980132952203513,-0.007123980309381455
2019-07-22,-0.006675561002873168,0.01765511959640184,-0.004619594944901186,-0.004778376281117442,-0.003293613266250643
2019-07-23,-0.001594112003561519,0.0020483675681149996,0.0065297536960720855,-0.009264472314724343,0.00012876677071894246
2019-07-24,-0.00554500977385161,0.0004319857939523008,-0.007618802731195157,0.012646526914188072,-0.006018082054997384
2019-07-25,-0.0019583348492584448,-0.0009493958140332993,-0.0006862376138120153,0.006684045348745843,-0.008293655191036501
2019-07-26,0.002595169069247034,-0.012668826834990083,0.02572199915830611,-0.012154148942639543,0.013619094007198856
2019-07-29,-0.008721253483199274,0.013125022966877814,0.003841415587284301,-0.012735917278886785,-0.005230253544898472
2019-07-30,-0.00957801887328047,-0.0018631409966945959,-0.013523253170328856,0.0037782418928109145,-0.003112630946003457
2019-07-31,0.0026785175690392012,0.014015565316300972,0.0018683226630282859,0.003112341719963657,0.009031687111730401
2019-08-01,-0.012747916957829682,0.003913589823542656,-0.001367469845708887,0.0021708767104760846,-0.002090219323409714
2019-08-02,0.00132092657496269,-0.014317216372897299,-0.01211620545667267,-0.001610917637273414,-0.006723289458946413
2019-08-05,-0.012586575099739159,-0.003995152155959815,-0.0063946437285740745,0.007468793367376301,-0.010165183685058525
2019-08-06,0.007596029058340499,-0.018415465906359403,0.011054173711850713,-0.0016779400564350556,0.012437585363317141
2019-08-07,-0.008765698654539337,-0.001057136601729913,-0.0025985455464899994,0.011679044791860686,-0.004143581988217687
2019-08-08,0.015911147290305096,0.002062759038834827,-0.007543079764881942,-0.0038663764936309967,0.0005937707698458004
2019-08-09,0.006715250867528825,-0.01698988400575483,-0.010451210058121371,0.007284606600837001,0.007320634295980799
2019-08-13,-0.016940566267363334,0.030328118012406955,-0.006904968220963814,-0.02089259958530884,-0.023114007679381415
2019-08-14,0.009175028189345914,-0.015923133843092817,-0.010599263216879415,-0.006414228905699414,-9.052802588672927e-05
2019-08-16,0.001408888828578752,-0.007919894154005729,0.004319881473867328,-0.0012262061209355577,0.013173761426159586
2019-08-19,0.0002941102611826968,0.004551191127863386,0.010212692715468043,-0.007984467621499843,-0.0048356079312104425
2019-08-20,-0.0036017443593609954,-0.015657744087490887,-0.015352129421358114,0.02242786241582157,-0.007801863842626114
2019-08-21,-0.009220537366993835,-0.008481617453113257,-0.010299177844301342,0.004645505063118714,-0.006696465695061601
2019-08-22,-0.01663412686791072,-0.003684387146773686,-0.003574287512868401,0.009601711276349543,-0.022528500496042256
2019-08-23,0.007901325026709479,0.008449444198384531,-0.008669278878886159,-0.0031849614254597864,0.004609868034278474
2019-08-26,0.02062260647674049,-0.011696462457235615,0.007722795211502728,-0.009024760127386958,0.01467507942490376
2019-08-27,0.004028454843619755,0.008177463847900458,0.006754446130399399,-0.005344340293262486,0.014620632569898685
2019-08-28,-0.00560748639197712,-0.0015070064784534418,0.0030178124676379023,-0.004975771019774101,-0.010595077284953474
2019-08-29,-0.009151150404947806,0.004697709068163655,-0.0022651342365101147,0.009185811578911914,0.006231578644588828
2019-08-30,0.006564566838554572,0.0035277978134514703,0.010817842543896988,-0.006006978052175527,-0.00409602602138864
2019-09-03,-0.020912908128178472,-0.008295053512093526,-0.004889690013391526,0.012098691625881985,-0.008706475567687446
2019-09-04,0.0040622633783733795,-0.001325053881315228,0.00399317851824943,0.008509600610050856,-0.008522041667160744
2019-09-05,4.170552651958987e-05,-0.006104631580320444,-0.0026943482167009567,0.015278238136751157,0.007640978530568986
2019-09-06,0.008762896528787643,-0.015927527840928542,-0.0033383815918920845,0.0020091954430728025,0.0033074319864472576
2019-09-09,0.00492217092150527,0.00013096017207987233,0.0054466244602744155,0.0015504559178877286,0.01070840223413533
2019-09-11,0.00270506407172358,-0.01779361115664403,-0.004892042453231772,-0.0013723209913816857,0.0016596360299186274
2019-09-12,-0.005063031533433068,0.007455406070555914,0.005228512984755285,-0.00043806890498308566,0.010549378831811911
2019-09-13,0.008183280601811775,0.0025296537726180145,-0.003843840326978044,-0.003605714453885099,0.0015802348315283286
2019-09-16,-0.0068161445063002575,0.004943414276335115,0.0004946198177938287,0.003292830963720143,0.0012581293488286857
2019-09-17,-0.017296939271248733,0.0011950660526041743,-0.005981793381990371,0.010697609645493428,-0.009879096764029913
2019-09-18,0.0018706555946946268,-0.0026321897412108003,0.007222360107134999,-0.010557056347234688,-0.0077901134602926005
2019-09-19,-0.012868709091386205,-0.008603136982642671,-0.001202225670706495,0.008068626343080358,-0.0023310208169764965
2019-09-20,0.05156678948720777,-0.03183408843027214,-0.00852491152294406,0.011856749103527478,0.03052573244512366
2019-09-23,0.028247472913589807,-0.016695839842631732,0.02297308917914204,-0.0275138711093029,0.051667350980364124
2019-09-24,-0.0012929368416445372,0.0007504831082386144,-0.017368291864379784,0.0077954750984508435,-0.014539270906041186
2019-09-25,-0.013111806965431717,0.004992001677047329,-0.004141163021265243,-0.0055851934143504416,-0.019968208691920675
2019-09-26,0.011127847318076499,0.010428627794650543,0.0020174678715435736,-0.0076139989811316285,0.023712028395541027
2019-09-27,-0.005352456458874967,-0.006636377350815558,0.0065528970169470725,-0.010077228566222415,-0.003488854547850271
2019-09-30,-0.003559844235595671,0.008258136436773629,-0.013583128589950342,0.003465439534259286,-0.013659180416123885
2019-10-01,-0.010291133220476638,-0.0181991202924605,-0.006585297759655127,0.008944373908674415,0.004655986518619322
2019-10-03,-0.004306684410637037,0.01777040208438697,0.00840815882353483,-0.0082311296244236,0.00416571076494503
2019-10-04,-0.012642064544163915,0.009916172174797313,-0.010943455584865829,0.004766740894281084,-0.010836405245793684
2019-10-07,-0.004594007453326963,-0.011962940132084685,0.0056437510440716845,-0.0026168890933055714,-0.008981282394899058
2019-10-09,0.016400373046417154,-0.011040674182036685,0.010595743973825001,-0.003971804064857545,0.011287531655540289
2019-10-10,-0.007243109956028842,0.009354908246044756,-0.009921266410363729,0.002574674958382813,-0.015003275644958585
2019-10-11,0.00599774071179751,-0.008309445467676256,-0.00793070900522234,0.014820402873544743,0.0013976099639554868
2019-10-14,0.0029302907624866098,0.01753135638511897,-0.003928497730507687,0.002708291097718543,0.006748002077385485
2019-10-15,0.0073970432025816804,0.00044502570083102856,-0.004286307478491086,0.004441632299399801,0.007546002351947685
2019-10-16,0.0028610357716514316,0.0003443481723018702,0.004320627307892243,0.0005669611071749299,0.00028381065848172727
2019-10-17,0.010358020342881934,-0.005376515317797657,0.0019275180059053123,-0.009575639042269999,-0.0012033194800161982
2019-10-18,0.0062372130488739935,0.0008261877401669433,-0.009539372149987917,0.0027573757346444298,0.003200965445142142
2019-10-22,-0.006580484039919126,0.03187162604828279,0.03456984460012585,-0.01914158529919167,0.021193895433198988
2019-10-23,0.0011002643679286575,-0.010127611327315355,-0.0008442711285912424,0.005196901568102357,-0.001210156251082243
2019-10-24,-0.002112448524424006,0.007269626746891618,-0.00471865766425981,-0.011345713195061075,-0.001895749932846295
2019-10-25,-0.0001456380380452915,0.011606071344364716,0.0036663392200426566,-0.007674392654713657,0.0015989899951667427
2019-10-27,,0.0003593087367735426,-0.0005682093329868866,0.0009820884794667433,-0.00020119981044337126
2019-10-29,0.017110296899540006,0.0002490420796126859,-0.0035861983978683707,-0.009899102255100198,-0.0011817928100023994
2019-10-30,0.004587413670496484,0.009209091346781328,-0.0022014904638121566,-0.012462255716128613,-0.008802000948274788
2019-10-31,0.0025539040493467976,-0.0028860419986310422,-0.0038003846637347577,0.011994819541565128,-0.008733565993203529
2019-11-01,0.0008485417695929926,-0.005334647531283557,0.004854107144801528,0.0018755814803328714,0.013142828374329615
2019-11-04,0.003996887744155296,0.002667650069109927,0.002121322107641129,0.0006556574980298999,0.0005229563954862989
2019-11-05,-0.002278148807233807,-0.004500398667445429,0.0064827424496889715,-0.0015440060563063711,0.0015275896470831139
2019-11-06,0.00383276953041726,-0.00947906591148693,0.0036324619705823276,0.003463951302477129,-0.00524569247722193
2019-11-07,0.0035789027062758582,0.008623734425093142,0.008109551480657258,-0.008448696208745284,0.004476196699716057
2019-11-08,-0.008945160413715892,-0.0013401831141011695,0.0031598035819152843,-0.0017577913599321725,0.002394734192036887
2019-11-11,0.00018702139955765633,-0.0018197873261695426,0.007195487005585971,-0.00034643418296491417,0.005773850767913943
2019-11-13,-0.006404314880781187,0.00765887487987997,-0.025595478803426056,-0.002687366011401228,-0.010345952975888514
2019-11-14,0.00241148817369471,-0.0055877100489654715,0.0014306785451790433,-0.005368661296920787,0.006167072180906644
2019-11-15,0.0017069773045696802,0.002070736813154757,0.0032787832865311577,-0.0025009117641705,-0.0009930131922639004
2019-11-18,-0.0011788968965436293,-0.001035582540481029,0.00843055845574703,-0.006153756704080141,-0.00011033445982494344
2019-11-19,0.004409483824170454,-0.0047704526626352285,0.001724804033716115,-0.0038698064380573148,-0.0109529877118964
2019-11-20,0.004671227489521471,0.005509380345275757,0.00784532470836987,-0.006818830643762784,0.005013387185045101
2019-11-21,-0.0028196751572445574,-0.006020267573196399,-0.0012851474473481424,0.004359118299395114,-0.008082592927314029
2019-11-22,-0.0047800269039859076,0.010015004783748454,0.0028566334821562562,-0.0041548479670604,0.014226681831871542
2019-11-25,0.013027952627955301,-0.015240951188678499,0.004889017358153616,-0.004248066064963358,-0.006379386467119215
2019-11-26,-0.003248203062430057,-0.0012787256935458003,0.005748369012602115,-0.002779405165161801,0.0037237683941923703
2019-11-27,0.004961973844829751,-0.0030122588261521713,-0.00881790900438546,0.009582440828255573,3.2050518922770686e-05
2019-11-28,0.0039025928428553275,0.008223005588513443,0.0005134970077406431,-0.005438500764607528,-0.001940132467674613
2019-11-29,-0.008115191740606497,-0.0012681428045223445,-0.002073564879982913,0.002112030860524,0.009516228696522916
2019-12-02,-0.000909241539412884,0.0018308759851719137,-0.003017577082430227,-0.0019879414832208557,-0.016283527674073255
2019-12-03,-0.004750008008850722,0.00010056173975800864,-0.006253391478104505,-7.241941637392254e-05,-0.0019167458704006943
2019-12-04,0.0038190491124793368,0.008649870421539554,0.010636739895903156,-0.001276463922337585,0.0016969183135531855
2019-12-05,-0.002319296755402084,0.0058681974754531295,-0.0018213484957013285,-0.0025188663698624144,-0.005328657667121043
2019-12-06,-0.008353285129934718,-0.0033087001107895853,-0.004624085590319157,0.002290123755250956,-0.009083669320870728
2019-12-09,0.0010832766525874853,-0.009032147134081358,0.003877326062008043,0.0025704022795703285,0.00031549339981035694
2019-12-10,-0.007041116126831954,-0.008129648126783058,-0.0015263525479597704,0.006351906570276743,0.006430755498221315
2019-12-11,0.004231547848103165,0.007384426151975985,-0.00017292558295967098,-0.0026911069246574734,0.0055334329089532725
2019-12-12,0.004904920838093291,-0.0016777904855138992,0.010345392581510814,-0.007404801068471928,0.006016021065688101
2019-12-13,0.009293886276024666,0.003816218620336702,-0.003003334690255299,-0.009887927967447072,-0.0013366651614631006
2019-12-16,-0.002971203927139871,0.003560334252209843,-0.0036193320551400707,-0.002321748469980499,-0.0069603423928819574
2019-12-17,0.008912616472769102,-0.004631091495180885,-0.0011346043475724283,-0.0002972447487331435,0.0011561482182252869
2019-12-18,0.004388088396674015,0.0067721847678831725,0.006536477865154742,-0.0005191661404135737,0.005297108754650285
2019-12-19,0.0028505386713492203,0.005507293172197372,-0.011976091683178085,-0.0014622218719723711,-0.012310003419572486
2019-12-20,0.0007285184871654023,-0.0034506829160927005,0.0019034948546604435,0.0031654953446389284,0.001911317110437843
2019-12-23,-0.0009956557789216015,-0.012255115358461285,0.0001649228870377992,0.010475758300357171,-0.0038896668343413997
2019-12-24,-0.004196300461370624,0.0023417686417151564,0.0023056584746060714,0.0013035500570195294,0.005169138744599358
2019-12-26,-0.007488536999300642,-0.0015560825187989008,0.0001561546424116711,0.002177233930234672,0.0039051222939281574
2019-12-27,0.009527821002947585,-0.0074757183227697685,0.003686044579524971,-0.008258126801000316,0.0006265962333760009
2019-12-30,0.0005624005298891332,0.0016453439483681998,0.0005251926609320572,0.001874865016511771,0.005417881781514515
2019-12-31,-0.00741472608293157,-0.0015033719488604285,0.0030719560302128863,0.000333147797015914,0.005929840431307028
2020-01-01,0.0008960066551723014,-0.0010213480250675425,0.00024697686352885724,0.0024970491617458575,-0.004150583597020057
2020-01-02,0.007892643426076745,0.0027551994872754572,0.0005875717827950855,-0.004847384273025429,0.002073323479562314
2020-01-03,-0.004790984650272041,0.012543207070175515,-0.001336759307009172,0.00044716233990940024,-0.007270234867881914
2020-01-06,-0.019548664981078,0.008262504763639383,-0.001980218119882639,0.009402068710811904,-0.014648764918640476
2020-01-07,0.004724223895333743,0.0028670636086564573,0.0012365172469194579,-0.0023331779884294577,0.0009029139396219145
2020-01-08,-0.0025505068513710966,-0.0021453580594183713,0.002751777086296743,-0.006084392779617886,-0.005175728093508029
