date,stock_a,stock_b,spread,z_score,beta_b,alpha_a,alpha_b,size_a_pct,size_b_pct,signal,pos_a,pos_b
2022-05-12,BAJFINANCE,HDFCBANK,572.7173075329287,-2.337314611684223,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-13,BAJFINANCE,HDFCBANK,566.5367513296001,-2.469425290778797,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-16,BAJFINANCE,HDFCBANK,575.2535265974282,-2.2509997931567396,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-17,BAJFINANCE,HDFCBANK,584.9830199885978,-2.0183514277669894,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-18,BAJFINANCE,HDFCBANK,584.1188278085856,-2.0388955446158517,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-19,BAJFINANCE,HDFCBANK,572.5847086598185,-2.308940886496799,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-20,BAJFINANCE,HDFCBANK,584.3458468483269,-2.023707974045123,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-23,BAJFINANCE,HDFCBANK,580.5736825684588,-2.0973008924916354,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-05-24,BAJFINANCE,HDFCBANK,584.8970229348706,-1.9851247671404888,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-05-25,BAJFINANCE,HDFCBANK,588.7084626451465,-1.8905017921049023,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-05-26,BAJFINANCE,HDFCBANK,598.8448202489019,-1.6465754373584818,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-05-27,BAJFINANCE,HDFCBANK,612.518382780996,-1.3250114537147017,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-05-30,BAJFINANCE,HDFCBANK,619.6054880053648,-1.160796071615393,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-05-31,BAJFINANCE,HDFCBANK,615.0151628105496,-1.2664199564424377,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-01,BAJFINANCE,HDFCBANK,613.9243402814919,-1.2906051608501357,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-02,BAJFINANCE,HDFCBANK,613.0287310327419,-1.3093135196537946,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-03,BAJFINANCE,HDFCBANK,610.5766881603993,-1.3626003247136698,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-06,BAJFINANCE,HDFCBANK,609.7915880392594,-1.3758546339645819,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-07,BAJFINANCE,HDFCBANK,600.0103727013416,-1.5942390677279001,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-08,BAJFINANCE,HDFCBANK,604.2056334337537,-1.4892531736632648,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-09,BAJFINANCE,HDFCBANK,604.9488114254045,-1.464729591999459,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-10,BAJFINANCE,HDFCBANK,588.8338557233003,-1.822381422218385,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-13,BAJFINANCE,HDFCBANK,570.3406426441428,-2.2226878540931683,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-06-14,BAJFINANCE,HDFCBANK,566.958246778695,-2.276734103013289,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-06-15,BAJFINANCE,HDFCBANK,569.831201526353,-2.18784853142678,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-06-16,BAJFINANCE,HDFCBANK,554.9764658602417,-2.482947332023288,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-06-17,BAJFINANCE,HDFCBANK,562.452108655159,-2.2893640864911076,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-06-20,BAJFINANCE,HDFCBANK,573.3547862755374,-2.0303968644902586,-2.9041,-0.0111,0.0013,0.8952,0.1048,LONG_A,1,-1
2022-06-21,BAJFINANCE,HDFCBANK,580.3231167089099,-1.8636199405891682,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-22,BAJFINANCE,HDFCBANK,574.4310582272064,-1.9730163320546847,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-23,BAJFINANCE,HDFCBANK,576.1121912114578,-1.9198279649586019,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-24,BAJFINANCE,HDFCBANK,586.5631276196752,-1.6851814488122951,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-27,BAJFINANCE,HDFCBANK,589.2650836449329,-1.6176472934844544,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-28,BAJFINANCE,HDFCBANK,583.9392088699565,-1.7172543235319577,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-29,BAJFINANCE,HDFCBANK,580.9972728479611,-1.7640954279552763,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-06-30,BAJFINANCE,HDFCBANK,578.6127790981793,-1.7975667468472403,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-01,BAJFINANCE,HDFCBANK,588.3318472684971,-1.5850059294987187,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-04,BAJFINANCE,HDFCBANK,589.4622898447449,-1.5508845685910564,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-05,BAJFINANCE,HDFCBANK,589.7873409482571,-1.5340303162618953,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-06,BAJFINANCE,HDFCBANK,604.6643623585837,-1.2249960494886956,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-07,BAJFINANCE,HDFCBANK,609.3382424483295,-1.1259468221288529,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-08,BAJFINANCE,HDFCBANK,610.1732148013382,-1.1045071513708662,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-11,BAJFINANCE,HDFCBANK,612.2360188843622,-1.0568687296057915,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-12,BAJFINANCE,HDFCBANK,608.7182978570354,-1.1216591234194453,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-13,BAJFINANCE,HDFCBANK,599.5160626000634,-1.2998265027774776,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-14,BAJFINANCE,HDFCBANK,595.806799116562,-1.3661487492287119,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-15,BAJFINANCE,HDFCBANK,602.0587018231977,-1.2342450606232536,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-18,BAJFINANCE,HDFCBANK,603.5349285895517,-1.1983173969942136,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-19,BAJFINANCE,HDFCBANK,603.9071506493973,-1.1848611099259734,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-20,BAJFINANCE,HDFCBANK,608.9378154194635,-1.079051591092857,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-21,BAJFINANCE,HDFCBANK,615.0596281709281,-0.952960500233738,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-22,BAJFINANCE,HDFCBANK,623.5270004636408,-0.7838392228284948,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-25,BAJFINANCE,HDFCBANK,623.4756515156982,-0.7852937324052468,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-26,BAJFINANCE,HDFCBANK,624.108805456622,-0.7718456333143902,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-27,BAJFINANCE,HDFCBANK,632.0701708947793,-0.6140648667224121,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-07-28,BAJFINANCE,HDFCBANK,661.361986067091,-0.035059328645137534,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-07-29,BAJFINANCE,HDFCBANK,671.2022840697617,0.1574959738602891,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-01,BAJFINANCE,HDFCBANK,676.4846229621396,0.2588269782034195,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-02,BAJFINANCE,HDFCBANK,675.1531333622158,0.22895711836033159,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-03,BAJFINANCE,HDFCBANK,674.3507353868979,0.20937953205656118,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-04,BAJFINANCE,HDFCBANK,674.6509935284837,0.21162923952067747,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-05,BAJFINANCE,HDFCBANK,672.8533610173295,0.17264733159133328,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-08,BAJFINANCE,HDFCBANK,683.9743250799343,0.3916994386310888,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-10,BAJFINANCE,HDFCBANK,677.8272812701357,0.266092867689766,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-11,BAJFINANCE,HDFCBANK,689.6430232314351,0.49872646310154356,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-12,BAJFINANCE,HDFCBANK,689.1278460148137,0.4849278456287945,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-16,BAJFINANCE,HDFCBANK,692.9522263738567,0.557500204267689,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-08-17,BAJFINANCE,HDFCBANK,704.2549842795303,0.7778848183520225,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-08-18,BAJFINANCE,HDFCBANK,703.2776755023065,0.7531885899883333,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-08-19,BAJFINANCE,HDFCBANK,691.0239111156794,0.5053538405785704,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-08-22,BAJFINANCE,HDFCBANK,677.1561012303455,0.2274193514468495,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-23,BAJFINANCE,HDFCBANK,679.9035848709609,0.2804076785958945,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-24,BAJFINANCE,HDFCBANK,680.686563447741,0.29449923250272214,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-25,BAJFINANCE,HDFCBANK,673.5410522610696,0.15149963135918643,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-26,BAJFINANCE,HDFCBANK,674.1783087168108,0.16411793667958277,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-29,BAJFINANCE,HDFCBANK,663.3449070123406,-0.049701115060248,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-08-30,BAJFINANCE,HDFCBANK,689.2713206586549,0.46747532245481593,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-01,BAJFINANCE,HDFCBANK,680.6597774299003,0.29635714772621624,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-02,BAJFINANCE,HDFCBANK,684.702044420688,0.377286902258201,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-05,BAJFINANCE,HDFCBANK,687.5700321590573,0.4358119229963724,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-06,BAJFINANCE,HDFCBANK,683.0713295960121,0.34942415504104507,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-07,BAJFINANCE,HDFCBANK,682.9094890359286,0.3495556367011662,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-08,BAJFINANCE,HDFCBANK,690.6109378906109,0.5070720456281221,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-09,BAJFINANCE,HDFCBANK,687.9722823709681,0.45712721268295337,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-12,BAJFINANCE,HDFCBANK,690.6001696072456,0.5124324894902372,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-13,BAJFINANCE,HDFCBANK,700.4439915908343,0.7121423991443778,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-14,BAJFINANCE,HDFCBANK,707.7911268946141,0.8611374182583772,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-15,BAJFINANCE,HDFCBANK,701.8979468478262,0.7434709395985007,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-16,BAJFINANCE,HDFCBANK,689.8922704120444,0.5031829477675913,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-19,BAJFINANCE,HDFCBANK,701.054868134157,0.7290893139741155,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-20,BAJFINANCE,HDFCBANK,711.3613063816681,0.9362444669913967,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-21,BAJFINANCE,HDFCBANK,712.8092508525131,0.9647128772160115,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-22,BAJFINANCE,HDFCBANK,704.9449316460211,0.807313238746905,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-09-23,BAJFINANCE,HDFCBANK,685.8358981162232,0.42374096392021243,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-26,BAJFINANCE,HDFCBANK,671.0253724956315,0.12857400659446458,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-27,BAJFINANCE,HDFCBANK,666.8467449908551,0.04783849887825625,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-28,BAJFINANCE,HDFCBANK,658.5818207244388,-0.11477797433328103,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-29,BAJFINANCE,HDFCBANK,652.8736164929696,-0.2254856800096212,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-09-30,BAJFINANCE,HDFCBANK,672.4538617203079,0.1815708070948038,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-03,BAJFINANCE,HDFCBANK,663.967493864493,0.01232004368412892,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-04,BAJFINANCE,HDFCBANK,687.032658483796,0.4921989284441328,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-06,BAJFINANCE,HDFCBANK,679.3880275479014,0.33909849451806684,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-07,BAJFINANCE,HDFCBANK,675.4289655095024,0.26111336283518266,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-10,BAJFINANCE,HDFCBANK,669.0857738110334,0.13427019624312095,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-11,BAJFINANCE,HDFCBANK,661.668387612244,-0.015009523144877357,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-12,BAJFINANCE,HDFCBANK,665.0922404523963,0.06284258891084062,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-13,BAJFINANCE,HDFCBANK,657.7720418688464,-0.08526085509142506,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-14,BAJFINANCE,HDFCBANK,674.940659671827,0.28379444130353376,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-17,BAJFINANCE,HDFCBANK,680.1740953845117,0.4025726897332453,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-18,BAJFINANCE,HDFCBANK,680.7633458675139,0.4229609608952054,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-19,BAJFINANCE,HDFCBANK,684.4835965589879,0.5118143834701622,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-10-20,BAJFINANCE,HDFCBANK,683.7302940227448,0.5064433549116846,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-10-21,BAJFINANCE,HDFCBANK,671.800165238885,0.2554955970054858,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-24,BAJFINANCE,HDFCBANK,678.542080749149,0.4140812165535477,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-25,BAJFINANCE,HDFCBANK,671.7943356800173,0.2736655748013432,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-27,BAJFINANCE,HDFCBANK,667.756878928792,0.19242293437271155,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-28,BAJFINANCE,HDFCBANK,670.3062532322051,0.25955253044549775,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2022-10-31,BAJFINANCE,HDFCBANK,686.0478422335266,0.62729686087645,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-01,BAJFINANCE,HDFCBANK,693.1174055581132,0.8005317447256458,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-02,BAJFINANCE,HDFCBANK,691.3556576703095,0.7673455750862993,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-03,BAJFINANCE,HDFCBANK,688.1989632968825,0.6991577323301662,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-04,BAJFINANCE,HDFCBANK,688.7520434501754,0.7159806128775994,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-07,BAJFINANCE,HDFCBANK,691.145689655931,0.7768665651872376,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-09,BAJFINANCE,HDFCBANK,689.2715134805162,0.7386110819972953,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-10,BAJFINANCE,HDFCBANK,687.398485427648,0.6995188127979759,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-11,BAJFINANCE,HDFCBANK,714.2350903710734,1.333541816042015,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-14,BAJFINANCE,HDFCBANK,714.3411416108206,1.3401100103896235,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-15,BAJFINANCE,HDFCBANK,715.433477181889,1.3664488317731498,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-16,BAJFINANCE,HDFCBANK,714.3190275670552,1.339741093488715,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-17,BAJFINANCE,HDFCBANK,710.2327131791642,1.2422369265176718,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-18,BAJFINANCE,HDFCBANK,705.1214342210048,1.123096377753538,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-21,BAJFINANCE,HDFCBANK,696.2663500648831,0.9167174010337551,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-22,BAJFINANCE,HDFCBANK,695.8413319419468,0.9092778776628971,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-23,BAJFINANCE,HDFCBANK,700.6001099945307,1.0234048187152665,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-24,BAJFINANCE,HDFCBANK,707.4725656423209,1.185851940994971,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-25,BAJFINANCE,HDFCBANK,704.4887410782878,1.1110010295916652,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-28,BAJFINANCE,HDFCBANK,700.8060436055277,1.020962847265222,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-29,BAJFINANCE,HDFCBANK,698.4961827000901,0.9644715052524006,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-11-30,BAJFINANCE,HDFCBANK,700.931364247334,1.0196419293119112,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-01,BAJFINANCE,HDFCBANK,705.0107961140748,1.109552721103016,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-02,BAJFINANCE,HDFCBANK,698.8401758345468,0.9602952213618614,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-05,BAJFINANCE,HDFCBANK,699.8796041258657,0.9806807743362462,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-06,BAJFINANCE,HDFCBANK,700.8283621765188,0.9993180520345031,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-07,BAJFINANCE,HDFCBANK,697.8478466392434,0.928138401924002,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-08,BAJFINANCE,HDFCBANK,698.7120307258724,0.9457210215221672,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-09,BAJFINANCE,HDFCBANK,699.4614861433104,0.9594943845499943,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-12,BAJFINANCE,HDFCBANK,702.563856295776,1.0291739412661467,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-13,BAJFINANCE,HDFCBANK,708.1400387279783,1.1583620365301626,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-14,BAJFINANCE,HDFCBANK,713.3381536028755,1.2764708955659463,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-15,BAJFINANCE,HDFCBANK,703.7702372007493,1.0528647482710995,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-16,BAJFINANCE,HDFCBANK,704.8622851336263,1.0750895768623199,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-19,BAJFINANCE,HDFCBANK,709.6980407106316,1.1818151724119084,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-20,BAJFINANCE,HDFCBANK,704.8764258602206,1.064569701476298,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-21,BAJFINANCE,HDFCBANK,696.0866393664464,0.8585353437789435,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-22,BAJFINANCE,HDFCBANK,693.1796052824301,0.7878034924247055,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-23,BAJFINANCE,HDFCBANK,684.7814809983986,0.5898371638907108,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-26,BAJFINANCE,HDFCBANK,695.8364604252699,0.8391047844018696,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-27,BAJFINANCE,HDFCBANK,698.9909202457658,0.9060549154741717,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-28,BAJFINANCE,HDFCBANK,697.5442171369208,0.8677992608049356,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-29,BAJFINANCE,HDFCBANK,702.0522902452477,0.9651492511633746,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2022-12-30,BAJFINANCE,HDFCBANK,700.851916299405,0.9321214124226226,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-02,BAJFINANCE,HDFCBANK,700.1893949732943,0.9119235639952582,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-03,BAJFINANCE,HDFCBANK,705.1343600036331,1.0186776309154428,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-04,BAJFINANCE,HDFCBANK,695.6780239484464,0.7988367481793303,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-05,BAJFINANCE,HDFCBANK,674.9192248437012,0.3255489494397508,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-06,BAJFINANCE,HDFCBANK,668.9053938463952,0.19062275348041596,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-09,BAJFINANCE,HDFCBANK,670.2562398119879,0.22406212885900614,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-10,BAJFINANCE,HDFCBANK,658.7779818468944,-0.032497803439027764,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-11,BAJFINANCE,HDFCBANK,664.7199191837536,0.10846140497496679,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-12,BAJFINANCE,HDFCBANK,667.1753947424536,0.16970386679534294,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-13,BAJFINANCE,HDFCBANK,670.5381635409518,0.2526010453849753,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-16,BAJFINANCE,HDFCBANK,667.5430579696954,0.18877700740926812,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-17,BAJFINANCE,HDFCBANK,673.0953269950464,0.32326873568735376,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-18,BAJFINANCE,HDFCBANK,681.4836691762442,0.5231585273366566,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-19,BAJFINANCE,HDFCBANK,683.8917884218656,0.5846799492200209,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-20,BAJFINANCE,HDFCBANK,682.783454778168,0.5631089971835765,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-23,BAJFINANCE,HDFCBANK,686.2482495698091,0.6484259530249628,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-24,BAJFINANCE,HDFCBANK,692.1518987779714,0.7891704492780139,-2.9041,-0.0111,0.0013,0.8952,0.1048,FLAT,0,0
2023-01-25,BAJFINANCE,HDFCBANK,676.925563929137,0.432717079955611,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
2023-01-27,BAJFINANCE,HDFCBANK,666.4876354583913,0.18927355453272324,-2.9041,-0.0111,0.0013,0.8952,0.1048,EXIT,0,0
