Date,mkt_return,india_vix,momentum_sharpe,trend_63d,regime_int,regime_name,prob_bull,prob_sideways,prob_bear,regime_confidence
2021-02-23,0.0019269374617691,0.25227499999999997,0.08923792011585797,0.0017913069385213326,1,Sideways,4.642857874200117e-11,0.9999966210019854,3.37895158605533e-06,0.9999966210019854
2021-02-24,0.0182135919925837,0.241675,0.2183460109651043,0.0019272501376005181,1,Sideways,3.238448485236548e-11,0.9999965107947261,3.4891728893548905e-06,0.9999965107947261
2021-02-25,0.0074117888234171,0.228925,0.2874763615746794,0.0022900298604012154,1,Sideways,1.539699215582454e-07,0.9999996560034422,1.9002663618037364e-07,0.9999996560034422
2021-02-26,-0.0386201392642401,0.281425,0.17183433837754977,0.0015231451741712307,1,Sideways,2.413033584359488e-19,0.998341086131232,0.001658913868768029,0.998341086131232
2021-03-01,0.0156108743690826,0.25625,0.09955899388673772,0.0017971073003007212,1,Sideways,2.6307028678973506e-13,0.9999818415149166,1.815848482029714e-05,0.9999818415149166
2021-03-02,0.0103584945717924,0.23605,0.05046849890046108,0.0017950702948361943,1,Sideways,1.383443282737568e-09,0.9999922836053303,7.71501122646199e-06,0.9999922836053303
2021-03-03,0.0213907296444564,0.22089999999999999,0.09159808255339329,0.002133009732481323,1,Sideways,4.462084889326926e-09,0.9999869416037406,1.3053934174504723e-05,0.9999869416037406
2021-03-04,-0.0111297516267296,0.2415,0.025777576201095234,0.0019360697212105656,1,Sideways,3.426796538768282e-09,0.9999957451036532,4.25146955023589e-06,0.9999957451036532
2021-03-05,-0.0097620624995439,0.2556,-0.014977519934108832,0.0016352755156350783,1,Sideways,1.728525884514543e-11,0.9999845093558929,1.549062682190534e-05,0.9999845093558929
2021-03-08,0.0009530360365106,0.24675,-0.05710476880592452,0.0015385545859810037,1,Sideways,1.3874428092295667e-10,0.999975407178146,2.4592683109630257e-05,0.999975407178146
2021-03-09,0.0092049246618736,0.22495,-0.021015320232388536,0.0016446085734285975,1,Sideways,3.2323333406295613e-08,0.9999809950249513,1.8972651715285143e-05,0.9999809950249513
2021-03-10,0.004789404094526,0.207475,-0.0023071897062006902,0.0015641786058085087,1,Sideways,9.080037457179165e-06,0.9999723010576189,1.861890492402349e-05,0.9999723010576189
2021-03-12,-0.0097826592432115,0.217075,-0.051487796717082736,0.0014727055777805894,1,Sideways,1.464138438385502e-06,0.9999691608193826,2.9375042179065832e-05,0.9999691608193826
2021-03-15,-0.0070302368167721,0.212275,-0.07270887998586223,0.0013233978541214895,1,Sideways,3.898654529420625e-06,0.9999554696745021,4.06316709683638e-05,0.9999554696745021
2021-03-16,-0.0015347353732665,0.20190000000000002,-0.1138966760316536,0.0012511817645937322,1,Sideways,3.377817419561817e-05,0.9999018743133388,6.434751246555716e-05,0.9999018743133388
2021-03-17,-0.0130248476634756,0.20157499999999998,-0.15665311621006361,0.0010371812155206546,1,Sideways,1.8250718962630367e-05,0.9997848981329316,0.00019685114810576913,0.9997848981329316
2021-03-18,-0.0114230076619109,0.20079999999999998,-0.17048977290895478,0.000726159758443853,1,Sideways,1.0332701259393352e-05,0.9997353931171313,0.000254274181609299,0.9997353931171313
2021-03-19,0.0124479436623384,0.199875,-0.10304160371397961,0.0008606980081622417,1,Sideways,9.81314483516903e-07,0.9997525971797003,0.00024642150581611515,0.9997525971797003
2021-03-22,-0.0007735068151671,0.204925,-0.07435721145863976,0.0008296009780529084,1,Sideways,4.515027926228794e-06,0.9999075875730358,8.789739903790419e-05,0.9999075875730358
2021-03-23,0.0050447195258546,0.20665,0.015417869505432776,0.00142025682234011,1,Sideways,8.083425028254637e-06,0.9999700672121995,2.184936277226703e-05,0.9999700672121995
2021-03-24,-0.0183314601000069,0.22454999999999997,-0.05532413216118056,0.0009699925206392053,1,Sideways,1.621342655962153e-08,0.9998210888961389,0.00017889489043460325,0.9998210888961389
2021-03-25,-0.0158084099673527,0.226975,-0.1774567816258968,0.0005650581895008576,1,Sideways,2.8419193633606658e-09,0.9993632491083699,0.0006367480497106521,0.9993632491083699
2021-03-26,0.0123947120012441,0.2065,-0.1572447193319569,0.0005939314346253909,1,Sideways,5.6164145975159395e-08,0.9994172438470156,0.0005826999888385865,0.9994172438470156
2021-03-30,0.0227599240947648,0.2065,0.06497586257414563,0.0008168394061735926,1,Sideways,2.663418722512723e-09,0.9994118756084526,0.000588121728128681,0.9994118756084526
2021-03-31,-0.010713100853367,0.20645,-0.04042896623438233,0.0005830676817023433,1,Sideways,1.5316582203742369e-06,0.999839518321002,0.0001589500207775898,0.999839518321002
2021-04-01,0.0116949168361503,0.199875,-0.03482496737137003,0.0007166711290024164,1,Sideways,8.329745562247561e-07,0.9998121121256751,0.00018705489976876498,0.9998121121256751
2021-04-05,-0.0158182329871241,0.21215,-0.19554275543757954,0.0004699095694540149,1,Sideways,1.3987658678136996e-07,0.9993966043304415,0.0006032557929714938,0.9993966043304415
2021-04-06,0.0028592672055744,0.2084,-0.1374972693013484,0.0004777226749066545,1,Sideways,2.534362482583044e-07,0.9997369532526369,0.00026279331111483945,0.9997369532526369
2021-04-07,0.0089311511739608,0.202475,-0.05651341537703265,0.0004945724080562244,1,Sideways,3.6471282943224825e-07,0.9997652836536896,0.0002343516334809546,0.9997652836536896
